"id","sp","rep","site","ind","treatcode","warm","photo","chill","gen","Term.fl","Lat.fl","Term.lf","Lat.lf","Comments","Observer","day","day.chill","dayuse","tleaf","lleaf","lday","fday","bday","nl","jolyname","newsite","idnumber","jolyid"
"VIBLAN04_SH_02","VIBLAN","4","SH","VIBLAN04_SH","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,47,NA,47,1,"Viburnum_lantanoides","QC","04","Viburnum_lantanoides_QC_04"
"VIBLAN04_SH_03","VIBLAN","4","SH","VIBLAN04_SH","WL1","20","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,13,NA,13,1,"Viburnum_lantanoides","QC","04","Viburnum_lantanoides_QC_04"
"VIBLAN04_SH_04","VIBLAN","4","SH","VIBLAN04_SH","CL1","15","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,22,NA,22,1,"Viburnum_lantanoides","QC","04","Viburnum_lantanoides_QC_04"
"VIBLAN04_SH_05","VIBLAN","4","SH","VIBLAN04_SH","CL2","15","12","chill2","VIB",NA,0,"0","-","","EB",36,3,3,0,NA,NA,NA,50,0,"Viburnum_lantanoides","QC","04","Viburnum_lantanoides_QC_04"
"VIBLAN04_SH_06","VIBLAN","4","SH","VIBLAN04_SH","WL2","20","12","chill2","VIB",NA,NA,"0","-","","EB",36,3,3,0,NA,27,NA,27,1,"Viburnum_lantanoides","QC","04","Viburnum_lantanoides_QC_04"
"VIBLAN04_SH_07","VIBLAN","4","SH","VIBLAN04_SH","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,26,NA,26,1,"Viburnum_lantanoides","QC","04","Viburnum_lantanoides_QC_04"
"VIBLAN04_SH_08","VIBLAN","4","SH","VIBLAN04_SH","CS1","15","08","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,23,NA,23,1,"Viburnum_lantanoides","QC","04","Viburnum_lantanoides_QC_04"
"VIBLAN04_SH_09","VIBLAN","4","SH","VIBLAN04_SH","CL0","15","12","chill0","VIB",NA,NA,"0","0","Lateral bud appears \swelled\ but is likely not. Need to take photo of this for reference.","",1,-32,1,0,0,34,NA,34,1,"Viburnum_lantanoides","QC","04","Viburnum_lantanoides_QC_04"
"VIBLAN04_SH_10","VIBLAN","4","SH","VIBLAN04_SH","CS2","15","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,30,NA,30,1,"Viburnum_lantanoides","QC","04","Viburnum_lantanoides_QC_04"
"VIBLAN04_SH_12","VIBLAN","4","SH","VIBLAN04_SH","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,29,NA,29,1,"Viburnum_lantanoides","QC","04","Viburnum_lantanoides_QC_04"
"VIBLAN05_SH_01","VIBLAN","5","SH","VIBLAN05_SH","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,26,NA,26,1,"Viburnum_lantanoides","QC","05","Viburnum_lantanoides_QC_05"
"VIBLAN05_SH_02","VIBLAN","5","SH","VIBLAN05_SH","CS2","15","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,30,NA,30,1,"Viburnum_lantanoides","QC","05","Viburnum_lantanoides_QC_05"
"VIBLAN05_SH_03","VIBLAN","5","SH","VIBLAN05_SH","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,12,NA,12,1,"Viburnum_lantanoides","QC","05","Viburnum_lantanoides_QC_05"
"VIBLAN05_SH_04","VIBLAN","5","SH","VIBLAN05_SH","WL1","20","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,13,NA,13,1,"Viburnum_lantanoides","QC","05","Viburnum_lantanoides_QC_05"
"VIBLAN05_SH_05","VIBLAN","5","SH","VIBLAN05_SH","CL1","15","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,17,NA,17,1,"Viburnum_lantanoides","QC","05","Viburnum_lantanoides_QC_05"
"VIBLAN05_SH_07","VIBLAN","5","SH","VIBLAN05_SH","WL2","20","12","chill2","VIB",NA,NA,"0","-","","EB",36,3,3,0,NA,14,NA,14,1,"Viburnum_lantanoides","QC","05","Viburnum_lantanoides_QC_05"
"VIBLAN05_SH_08","VIBLAN","5","SH","VIBLAN05_SH","CL2","15","12","chill2","VIB",NA,0,"0","-","","EB",36,3,3,0,NA,13,NA,13,1,"Viburnum_lantanoides","QC","05","Viburnum_lantanoides_QC_05"
"VIBLAN05_SH_09","VIBLAN","5","SH","VIBLAN05_SH","CS1","15","08","chill1","VIB",0,NA,"0","0","","TS",36,3,3,0,0,23,NA,23,1,"Viburnum_lantanoides","QC","05","Viburnum_lantanoides_QC_05"
"VIBLAN05_SH_10","VIBLAN","5","SH","VIBLAN05_SH","WS2","20","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,31,NA,24,1,"Viburnum_lantanoides","QC","05","Viburnum_lantanoides_QC_05"
"VIBLAN05_SH_11","VIBLAN","5","SH","VIBLAN05_SH","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,33,NA,33,1,"Viburnum_lantanoides","QC","05","Viburnum_lantanoides_QC_05"
"VIBLAN05_SH_12","VIBLAN","5","SH","VIBLAN05_SH","CL0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,29,NA,29,1,"Viburnum_lantanoides","QC","05","Viburnum_lantanoides_QC_05"
"VIBLAN06_SH_02","VIBLAN","6","SH","VIBLAN06_SH","CL1","15","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,17,NA,17,1,"Viburnum_lantanoides","QC","06","Viburnum_lantanoides_QC_06"
"VIBLAN06_SH_03","VIBLAN","6","SH","VIBLAN06_SH","CL2","15","12","chill2","VIB",NA,NA,"0","0","","EB",36,3,3,0,0,16,NA,16,1,"Viburnum_lantanoides","QC","06","Viburnum_lantanoides_QC_06"
"VIBLAN06_SH_04","VIBLAN","6","SH","VIBLAN06_SH","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,26,NA,26,1,"Viburnum_lantanoides","QC","06","Viburnum_lantanoides_QC_06"
"VIBLAN06_SH_05","VIBLAN","6","SH","VIBLAN06_SH","CL0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,40,NA,40,1,"Viburnum_lantanoides","QC","06","Viburnum_lantanoides_QC_06"
"VIBLAN06_SH_06","VIBLAN","6","SH","VIBLAN06_SH","CS1","15","08","chill1","VIB",NA,0,"0","0","","TS",36,3,3,0,0,NA,44,NA,0,"Viburnum_lantanoides","QC","06","Viburnum_lantanoides_QC_06"
"VIBLAN06_SH_07","VIBLAN","6","SH","VIBLAN06_SH","WL1","20","12","chill1","VIB",0,NA,"0","0","","TS",36,3,3,0,0,13,NA,13,1,"Viburnum_lantanoides","QC","06","Viburnum_lantanoides_QC_06"
"VIBLAN06_SH_08","VIBLAN","6","SH","VIBLAN06_SH","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,34,NA,34,1,"Viburnum_lantanoides","QC","06","Viburnum_lantanoides_QC_06"
"VIBLAN06_SH_09","VIBLAN","6","SH","VIBLAN06_SH","WS2","20","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,31,NA,31,1,"Viburnum_lantanoides","QC","06","Viburnum_lantanoides_QC_06"
"VIBLAN06_SH_10","VIBLAN","6","SH","VIBLAN06_SH","WL2","20","12","chill2","VIB",NA,NA,"0","0","","EB",36,3,3,0,0,14,NA,14,1,"Viburnum_lantanoides","QC","06","Viburnum_lantanoides_QC_06"
"VIBLAN06_SH_11","VIBLAN","6","SH","VIBLAN06_SH","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,47,NA,47,1,"Viburnum_lantanoides","QC","06","Viburnum_lantanoides_QC_06"
"VIBLAN06_SH_12","VIBLAN","6","SH","VIBLAN06_SH","CS2","15","08","chill2","VIB",NA,0,"0","0","","TS",36,3,3,0,0,30,NA,30,1,"Viburnum_lantanoides","QC","06","Viburnum_lantanoides_QC_06"
"VIBLAN07_SH_01","VIBLAN","7","SH","VIBLAN07_SH","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,NA,0,"Viburnum_lantanoides","QC","07","Viburnum_lantanoides_QC_07"
"VIBLAN07_SH_03","VIBLAN","7","SH","VIBLAN07_SH","CL2","15","12","chill2","VIB",NA,NA,"-","-","missing","EB",36,3,3,NA,NA,NA,NA,NA,0,"Viburnum_lantanoides","QC","07","Viburnum_lantanoides_QC_07"
"VIBLAN07_SH_04","VIBLAN","7","SH","VIBLAN07_SH","WS2","20","08","chill2","VIB",NA,NA,"-","-","missing","TS",36,3,3,NA,NA,NA,NA,NA,0,"Viburnum_lantanoides","QC","07","Viburnum_lantanoides_QC_07"
"VIBLAN07_SH_05","VIBLAN","7","SH","VIBLAN07_SH","CS2","15","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,NA,NA,NA,0,"Viburnum_lantanoides","QC","07","Viburnum_lantanoides_QC_07"
"VIBLAN07_SH_06","VIBLAN","7","SH","VIBLAN07_SH","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,34,NA,34,1,"Viburnum_lantanoides","QC","07","Viburnum_lantanoides_QC_07"
"VIBLAN07_SH_07","VIBLAN","7","SH","VIBLAN07_SH","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,NA,0,"Viburnum_lantanoides","QC","07","Viburnum_lantanoides_QC_07"
"VIBLAN07_SH_08","VIBLAN","7","SH","VIBLAN07_SH","CL0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,68,NA,68,1,"Viburnum_lantanoides","QC","07","Viburnum_lantanoides_QC_07"
"VIBLAN07_SH_09","VIBLAN","7","SH","VIBLAN07_SH","WL2","20","12","chill2","VIB",NA,NA,"-","-","missing","EB",36,3,3,NA,NA,NA,NA,NA,0,"Viburnum_lantanoides","QC","07","Viburnum_lantanoides_QC_07"
"VIBLAN07_SH_10","VIBLAN","7","SH","VIBLAN07_SH","CS1","15","08","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,30,NA,30,1,"Viburnum_lantanoides","QC","07","Viburnum_lantanoides_QC_07"
"VIBLAN07_SH_11","VIBLAN","7","SH","VIBLAN07_SH","CL1","15","12","chill1","VIB",NA,0,"0","0","","TS",36,3,3,0,0,NA,30,NA,0,"Viburnum_lantanoides","QC","07","Viburnum_lantanoides_QC_07"
"VIBLAN07_SH_12","VIBLAN","7","SH","VIBLAN07_SH","WL1","20","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,17,NA,17,1,"Viburnum_lantanoides","QC","07","Viburnum_lantanoides_QC_07"
"VIBLAN09_HF_01","VIBLAN","9","HF","VIBLAN09_HF","WL1","20","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,13,NA,13,1,"Viburnum_lantanoides","MA","09","Viburnum_lantanoides_MA_09"
"VIBLAN09_HF_02","VIBLAN","9","HF","VIBLAN09_HF","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,68,NA,68,1,"Viburnum_lantanoides","MA","09","Viburnum_lantanoides_MA_09"
"VIBLAN09_HF_03","VIBLAN","9","HF","VIBLAN09_HF","WS2","20","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,24,NA,24,1,"Viburnum_lantanoides","MA","09","Viburnum_lantanoides_MA_09"
"VIBLAN09_HF_04","VIBLAN","9","HF","VIBLAN09_HF","CL0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,54,48,54,1,"Viburnum_lantanoides","MA","09","Viburnum_lantanoides_MA_09"
"VIBLAN09_HF_05","VIBLAN","9","HF","VIBLAN09_HF","CL2","15","12","chill2","VIB",NA,NA,"0","-","","EB",36,3,3,0,NA,16,NA,16,1,"Viburnum_lantanoides","MA","09","Viburnum_lantanoides_MA_09"
"VIBLAN09_HF_06","VIBLAN","9","HF","VIBLAN09_HF","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,12,0,"Viburnum_lantanoides","MA","09","Viburnum_lantanoides_MA_09"
"VIBLAN09_HF_07","VIBLAN","9","HF","VIBLAN09_HF","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,47,NA,47,1,"Viburnum_lantanoides","MA","09","Viburnum_lantanoides_MA_09"
"VIBLAN09_HF_08","VIBLAN","9","HF","VIBLAN09_HF","WL2","20","12","chill2","VIB",NA,NA,"0","0","","EB",36,3,3,0,0,27,NA,27,1,"Viburnum_lantanoides","MA","09","Viburnum_lantanoides_MA_09"
"VIBLAN09_HF_09","VIBLAN","9","HF","VIBLAN09_HF","CS2","15","08","chill2","VIB",NA,0,"0","0","","TS",36,3,3,0,0,30,52,30,1,"Viburnum_lantanoides","MA","09","Viburnum_lantanoides_MA_09"
"VIBLAN09_HF_11","VIBLAN","9","HF","VIBLAN09_HF","CL1","15","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,22,NA,22,1,"Viburnum_lantanoides","MA","09","Viburnum_lantanoides_MA_09"
"VIBLAN09_HF_12","VIBLAN","9","HF","VIBLAN09_HF","CS1","15","08","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,23,NA,23,1,"Viburnum_lantanoides","MA","09","Viburnum_lantanoides_MA_09"
"VIBLAN10_HF_01","VIBLAN","10","HF","VIBLAN10_HF","CL1","15","12","chill1","VIB",0,0,"0","0","not sure if t or l","TS",36,3,3,0,0,22,NA,22,1,"Viburnum_lantanoides","MA","10","Viburnum_lantanoides_MA_10"
"VIBLAN10_HF_02","VIBLAN","10","HF","VIBLAN10_HF","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,47,68,47,1,"Viburnum_lantanoides","MA","10","Viburnum_lantanoides_MA_10"
"VIBLAN10_HF_03","VIBLAN","10","HF","VIBLAN10_HF","WL1","20","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,17,NA,17,1,"Viburnum_lantanoides","MA","10","Viburnum_lantanoides_MA_10"
"VIBLAN10_HF_04","VIBLAN","10","HF","VIBLAN10_HF","CL2","15","12","chill2","VIB",NA,NA,"0","-","","EB",36,3,3,0,NA,30,NA,30,1,"Viburnum_lantanoides","MA","10","Viburnum_lantanoides_MA_10"
"VIBLAN10_HF_05","VIBLAN","10","HF","VIBLAN10_HF","WS2","20","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,50,50,50,1,"Viburnum_lantanoides","MA","10","Viburnum_lantanoides_MA_10"
"VIBLAN10_HF_07","VIBLAN","10","HF","VIBLAN10_HF","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,34,NA,12,1,"Viburnum_lantanoides","MA","10","Viburnum_lantanoides_MA_10"
"VIBLAN10_HF_08","VIBLAN","10","HF","VIBLAN10_HF","WL2","20","12","chill2","VIB",NA,NA,"0","0","","EB",36,3,3,0,0,27,NA,27,1,"Viburnum_lantanoides","MA","10","Viburnum_lantanoides_MA_10"
"VIBLAN10_HF_09","VIBLAN","10","HF","VIBLAN10_HF","CL0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,40,NA,40,1,"Viburnum_lantanoides","MA","10","Viburnum_lantanoides_MA_10"
"VIBLAN10_HF_10","VIBLAN","10","HF","VIBLAN10_HF","CS2","15","08","chill2","VIB",NA,NA,"","","[not measured]","TS",36,3,3,NA,NA,30,NA,30,1,"Viburnum_lantanoides","MA","10","Viburnum_lantanoides_MA_10"
"VIBLAN10_HF_11","VIBLAN","10","HF","VIBLAN10_HF","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,33,29,33,1,"Viburnum_lantanoides","MA","10","Viburnum_lantanoides_MA_10"
"VIBLAN10_HF_12","VIBLAN","10","HF","VIBLAN10_HF","CS1","15","08","chill1","VIB",NA,0,"0","0","","TS",36,3,3,0,0,30,NA,30,1,"Viburnum_lantanoides","MA","10","Viburnum_lantanoides_MA_10"
"VIBLAN11_HF_01","VIBLAN","11","HF","VIBLAN11_HF","WL2","20","12","chill2","VIB",NA,NA,"0","-","","EB",36,3,3,0,NA,27,NA,27,1,"Viburnum_lantanoides","MA","11","Viburnum_lantanoides_MA_11"
"VIBLAN11_HF_02","VIBLAN","11","HF","VIBLAN11_HF","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,NA,0,"Viburnum_lantanoides","MA","11","Viburnum_lantanoides_MA_11"
"VIBLAN11_HF_03","VIBLAN","11","HF","VIBLAN11_HF","CL1","15","12","chill1","VIB",NA,0,"0","0","","TS",36,3,3,0,0,NA,NA,NA,0,"Viburnum_lantanoides","MA","11","Viburnum_lantanoides_MA_11"
"VIBLAN11_HF_04","VIBLAN","11","HF","VIBLAN11_HF","CS1","15","08","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,30,NA,30,1,"Viburnum_lantanoides","MA","11","Viburnum_lantanoides_MA_11"
"VIBLAN11_HF_05","VIBLAN","11","HF","VIBLAN11_HF","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,NA,0,"Viburnum_lantanoides","MA","11","Viburnum_lantanoides_MA_11"
"VIBLAN11_HF_06","VIBLAN","11","HF","VIBLAN11_HF","CS2","15","08","chill2","VIB",16,NA,"0","0","","TS",36,3,3,0,0,NA,NA,NA,0,"Viburnum_lantanoides","MA","11","Viburnum_lantanoides_MA_11"
"VIBLAN11_HF_07","VIBLAN","11","HF","VIBLAN11_HF","WS2","20","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,31,NA,31,1,"Viburnum_lantanoides","MA","11","Viburnum_lantanoides_MA_11"
"VIBLAN11_HF_08","VIBLAN","11","HF","VIBLAN11_HF","CL0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,NA,0,"Viburnum_lantanoides","MA","11","Viburnum_lantanoides_MA_11"
"VIBLAN11_HF_09","VIBLAN","11","HF","VIBLAN11_HF","CL2","15","12","chill2","VIB",0,NA,"0","0","","EB",36,3,3,0,0,NA,NA,NA,0,"Viburnum_lantanoides","MA","11","Viburnum_lantanoides_MA_11"
"VIBLAN11_HF_11","VIBLAN","11","HF","VIBLAN11_HF","WL1","20","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,13,NA,13,1,"Viburnum_lantanoides","MA","11","Viburnum_lantanoides_MA_11"
"VIBLAN11_HF_12","VIBLAN","11","HF","VIBLAN11_HF","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,NA,NA,NA,0,"Viburnum_lantanoides","MA","11","Viburnum_lantanoides_MA_11"
"VIBLAN12_HF_01","VIBLAN","12","HF","VIBLAN12_HF","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,29,NA,29,1,"Viburnum_lantanoides","MA","12","Viburnum_lantanoides_MA_12"
"VIBLAN12_HF_02","VIBLAN","12","HF","VIBLAN12_HF","WL2","20","12","chill2","VIB",NA,NA,"-","-","missing","EB",36,3,3,NA,NA,NA,NA,NA,0,"Viburnum_lantanoides","MA","12","Viburnum_lantanoides_MA_12"
"VIBLAN12_HF_03","VIBLAN","12","HF","VIBLAN12_HF","WL1","20","12","chill1","VIB",NA,16,"0","0","green fl","TS",36,3,3,0,0,24,NA,24,1,"Viburnum_lantanoides","MA","12","Viburnum_lantanoides_MA_12"
"VIBLAN12_HF_04","VIBLAN","12","HF","VIBLAN12_HF","CS2","15","08","chill2","VIB",NA,NA,"-","-","missing","TS",36,3,3,NA,NA,NA,NA,NA,0,"Viburnum_lantanoides","MA","12","Viburnum_lantanoides_MA_12"
"VIBLAN12_HF_05","VIBLAN","12","HF","VIBLAN12_HF","CL0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,32,NA,32,1,"Viburnum_lantanoides","MA","12","Viburnum_lantanoides_MA_12"
"VIBLAN12_HF_06","VIBLAN","12","HF","VIBLAN12_HF","CL2","15","12","chill2","VIB",NA,NA,"-","-","missing","EB",36,3,3,NA,NA,NA,NA,NA,0,"Viburnum_lantanoides","MA","12","Viburnum_lantanoides_MA_12"
"VIBLAN12_HF_07","VIBLAN","12","HF","VIBLAN12_HF","CL1","15","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,0,0,22,NA,22,1,"Viburnum_lantanoides","MA","12","Viburnum_lantanoides_MA_12"
"VIBLAN12_HF_08","VIBLAN","12","HF","VIBLAN12_HF","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,26,NA,26,1,"Viburnum_lantanoides","MA","12","Viburnum_lantanoides_MA_12"
"VIBLAN12_HF_09","VIBLAN","12","HF","VIBLAN12_HF","WS2","20","08","chill2","VIB",NA,NA,"-","-","missing","TS",36,3,3,NA,NA,NA,NA,NA,0,"Viburnum_lantanoides","MA","12","Viburnum_lantanoides_MA_12"
"VIBLAN12_HF_10","VIBLAN","12","HF","VIBLAN12_HF","CS1","15","08","chill1","VIB",NA,NA,"0","-","no lat?","TS",36,3,3,0,NA,23,NA,23,1,"Viburnum_lantanoides","MA","12","Viburnum_lantanoides_MA_12"
"VIBLAN12_HF_12","VIBLAN","12","HF","VIBLAN12_HF","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,0,0,47,NA,47,1,"Viburnum_lantanoides","MA","12","Viburnum_lantanoides_MA_12"
"ACEPEN01_HF_09","ACEPEN","09","HF","ACEPEN01_HF","WS1","20","08","chill1","ACE",NA,NA,"1","1","","TS",41,8,8,1,1,31,NA,16,1,"Acer_pensylvanicum","MA","01","Acer_pensylvanicum_MA_01"
"ACEPEN02_HF_08","ACEPEN","08","HF","ACEPEN02_HF","WS1","20","08","chill1","ACE",NA,NA,"0","0","","TS",41,8,8,0,0,56,NA,16,1,"Acer_pensylvanicum","MA","02","Acer_pensylvanicum_MA_02"
"ACEPEN03_HF_07","ACEPEN","07","HF","ACEPEN03_HF","WS1","20","08","chill1","ACE",NA,NA,"1","3","","TS",41,8,8,1,3,24,NA,8,1,"Acer_pensylvanicum","MA","03","Acer_pensylvanicum_MA_03"
"ACEPEN04_HF_04","ACEPEN","04","HF","ACEPEN04_HF","WS1","20","08","chill1","ACE",NA,NA,"0","0","","TS",41,8,8,0,0,31,NA,16,1,"Acer_pensylvanicum","MA","04","Acer_pensylvanicum_MA_04"
"ACEPEN04_SH_10","ACEPEN","10","SH","ACEPEN04_SH","WS1","20","08","chill1","ACE",NA,NA,"1","1","","TS",41,8,8,1,1,50,NA,24,1,"Acer_pensylvanicum","QC","04","Acer_pensylvanicum_QC_04"
"ACEPEN06_SH_12","ACEPEN","12","SH","ACEPEN06_SH","WS1","20","08","chill1","ACE",NA,NA,"1","1","","TS",41,8,8,1,1,31,NA,16,1,"Acer_pensylvanicum","QC","06","Acer_pensylvanicum_QC_06"
"ACEPEN07_SH_06","ACEPEN","06","SH","ACEPEN07_SH","WS1","20","08","chill1","ACE",NA,NA,"1","1","","TS",41,8,8,1,1,38,NA,16,1,"Acer_pensylvanicum","QC","07","Acer_pensylvanicum_QC_07"
"ACEPEN08_SH_08","ACEPEN","08","SH","ACEPEN08_SH","WS1","20","08","chill1","ACE",NA,NA,"1","1","","TS",41,8,8,1,1,50,NA,24,1,"Acer_pensylvanicum","QC","08","Acer_pensylvanicum_QC_08"
"ACEPEN09_SH_09","ACEPEN","09","SH","ACEPEN09_SH","WS1","20","08","chill1","ACE",NA,NA,"0","0","","TS",41,8,8,0,0,50,NA,16,1,"Acer_pensylvanicum","QC","09","Acer_pensylvanicum_QC_09"
"ACEPEN11_HF_10","ACEPEN","10","HF","ACEPEN11_HF","WS1","20","08","chill1","ACE",NA,NA,"1","1","","TS",41,8,8,1,1,38,NA,24,1,"Acer_pensylvanicum","MA","11","Acer_pensylvanicum_MA_11"
"FAGGRA02_SH_05","FAGGRA","05","SH","FAGGRA02_SH","WS1","20","08","chill1","FAG",NA,NA,"1","1","","TS",41,8,8,1,1,56,NA,50,1,"Fagus_grandifolia","QC","02","Fagus_grandifolia_QC_02"
"FAGGRA03_HF_05","FAGGRA","05","HF","FAGGRA03_HF","WS1","20","08","chill1","FAG",NA,NA,"1","1","","TS",41,8,8,1,1,NA,NA,38,0,"Fagus_grandifolia","MA","03","Fagus_grandifolia_MA_03"
"FAGGRA04_SH_01","FAGGRA","01","SH","FAGGRA04_SH","WS1","20","08","chill1","FAG",NA,NA,"1","2","","TS",41,8,8,1,2,NA,NA,24,0,"Fagus_grandifolia","QC","04","Fagus_grandifolia_QC_04"
"FAGGRA05_SH_09","FAGGRA","09","SH","FAGGRA05_SH","WS1","20","08","chill1","FAG",NA,NA,"1","1","","TS",41,8,8,1,1,NA,NA,NA,0,"Fagus_grandifolia","QC","05","Fagus_grandifolia_QC_05"
"FAGGRA06_SH_08","FAGGRA","08","SH","FAGGRA06_SH","WS1","20","08","chill1","FAG",NA,NA,"0","0","","TS",41,8,8,0,0,NA,NA,56,0,"Fagus_grandifolia","QC","06","Fagus_grandifolia_QC_06"
"FAGGRA07_SH_06","FAGGRA","06","SH","FAGGRA07_SH","WS1","20","08","chill1","FAG",NA,NA,"0","0","","TS",41,8,8,0,0,NA,NA,NA,0,"Fagus_grandifolia","QC","07","Fagus_grandifolia_QC_07"
"FAGGRA08_SH_02","FAGGRA","02","SH","FAGGRA08_SH","WS1","20","08","chill1","FAG",NA,NA,"1","1","","TS",41,8,8,1,1,50,NA,50,1,"Fagus_grandifolia","QC","08","Fagus_grandifolia_QC_08"
"FAGGRA09_HF_10","FAGGRA","10","HF","FAGGRA09_HF","WS1","20","08","chill1","FAG",NA,NA,"1","1","","TS",41,8,8,1,1,NA,NA,50,0,"Fagus_grandifolia","MA","09","Fagus_grandifolia_MA_09"
"FAGGRA10_HF_05","FAGGRA","05","HF","FAGGRA10_HF","WS1","20","08","chill1","FAG",NA,NA,"0","0","","TS",41,8,8,0,0,56,NA,50,1,"Fagus_grandifolia","MA","10","Fagus_grandifolia_MA_10"
"FAGGRA11_HF_06","FAGGRA","06","HF","FAGGRA11_HF","WS1","20","08","chill1","FAG",NA,NA,"0","0","","TS",41,8,8,0,0,50,NA,50,1,"Fagus_grandifolia","MA","11","Fagus_grandifolia_MA_11"
"FAGGRA13_HF_02","FAGGRA","02","HF","FAGGRA13_HF","WS1","20","08","chill1","FAG",NA,NA,"1","1","","TS",41,8,8,1,1,56,NA,38,1,"Fagus_grandifolia","MA","13","Fagus_grandifolia_MA_13"
"FAGGRA14_HF_12","FAGGRA","12","HF","FAGGRA14_HF","WS1","20","08","chill1","FAG",NA,NA,"1","1","","TS",41,8,8,1,1,NA,NA,50,0,"Fagus_grandifolia","MA","14","Fagus_grandifolia_MA_14"
"POPGRA01_SH_10","POPGRA","10","SH","POPGRA01_SH","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,1,1,38,NA,24,1,"Populus_grandidentata","QC","01","Populus_grandidentata_QC_01"
"POPGRA02_HF_10","POPGRA","10","HF","POPGRA02_HF","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,1,1,24,NA,16,1,"Populus_grandidentata","MA","02","Populus_grandidentata_MA_02"
"POPGRA02_SH_02","POPGRA","02","SH","POPGRA02_SH","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,1,1,31,NA,16,1,"Populus_grandidentata","QC","02","Populus_grandidentata_QC_02"
